objectid,gdb_geomattr_data,shape,nome_if,satatus,data_inicio,data_fim,bioma,uf,municipio,dominio,globalid,data_primeiro,created_user,created_date,last_edited_user,last_edited_date,operacao,nivel,tipo_area,regiao,responsavel,local,obs,x,y,amazonia_legal,bioma_ibge,regiao_ibge,uf_ibge,municipio_ibge
182495,,01010000A0110F0000E2361AFC73F259C1403EE859734518410000000000000000,RR073,extinto,2025-03-25 00:00:00,2025-03-25 00:00:00,,,,federal,{8969650B-C61C-45F8-9370-379934D7233D},2025-03-25 00:00:00,leandro.bruno,2025-03-25 19:03:31,leandro.bruno,2025-03-25 19:03:31,roraima,1,ti,,prevfogo,Amajari,,3.569935985565977,-61.10225523558197,AM_Legal,Amazônia,Norte,RR,Amajari
182895,,01010000A0110F00004E840D1345F459C1407424D7156D18410000000000000000,RR074,extinto,2025-03-25 00:00:00,2025-03-25 00:00:00,,,,federal,{2981EBCF-D616-44C0-832A-C4B2BC1B9F7A},2025-03-25 00:00:00,leandro.bruno,2025-03-26 13:48:39,leandro.bruno,2025-03-26 13:48:39,roraima,1,ti,,prevfogo,Amajari,,3.5926783522049663,-61.118967120787836,AM_Legal,Amazônia,Norte,RR,Amajari
164895,,01010000A0110F0000B4C8765AB1A357C190E4F2B714884BC10000000000000000,Incêndio APA do Ibirapuitã,extinto,2025-02-06 00:00:00,2025-02-06 00:00:00,,,,,{2EF9DAB7-31DF-4626-941F-94D53D56A3B1},2025-02-06 00:00:00,leticia.couto,2025-02-18 13:13:44,EDITOR02,2025-03-27 12:42:34,brasil,1,,,icmbio,,,-30.814003460566447,-55.668000000000006,,Pampa,Sul,RS,Sant'Ana do Livramento
171295,,01010000A0110F0000BC9690EFACFF59C1C00C712CB62B1E410000000000000000,RR050,extinto,2025-03-03 00:00:00,2025-03-03 00:00:00,,,,federal,{3258B266-95BD-479B-A760-C4D1690AC9E2},2025-03-03 00:00:00,bruno.blanco,2025-03-05 18:54:51,bruno.blanco,2025-03-05 18:54:51,roraima,1,ti,,prevfogo,Comunidade Bananal,,4.436091337763882,-61.22388536441803,AM_Legal,Amazônia,Norte,RR,Pacaraima
563,,01010000A0110F0000263108E8FA3B54C1402CD49A2EED2CC10000000000000000,TO025_Kraolandia,extinto,2024-07-29 00:00:00,2024-08-28 00:00:00,cerrado,TO,Itacajá,federal,{0E13E315-A3AF-4F72-B1A3-CB4DA4C2863C},2024-07-31 00:00:00,pedro.pires,2024-07-30 17:16:03,pedro.pires,2024-10-03 22:43:43,brasil,,ti,Norte,prevfogo,TI Kraolândia,,"047° 38' 57.6"" W","08° 29' 1.07"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
716,,01010000A0110F0000EA73B5A5893C54C1C07D1D587CF42CC10000000000000000,TO071_Kraolandia,extinto,2024-08-08 00:00:00,2024-08-28 00:00:00,cerrado,TO,Itacajá,federal,{5251A0D5-5EC4-4209-A9E9-EBC80FEB40D4},,pedro.pires,2024-08-12 12:28:18,pedro.pires,2024-10-03 22:43:43,brasil,,ti,norte,prevfogo,TI Kraolândia,,"047° 39' 16.07"" W","08° 29' 30.97"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
171296,,01010000A0110F000090C2F5A08ECA59C1C098BB96A43F17410000000000000000,RR054,extinto,2025-03-04 00:00:00,2025-03-04 00:00:00,,,,federal,{6856221E-DE8D-4CC6-9525-93F57D7EADC0},2025-03-04 00:00:00,bruno.blanco,2025-03-05 19:06:48,bruno.blanco,2025-03-05 19:06:48,roraima,1,ti,,prevfogo,PA Truaru,,3.419697016671006,-60.73526268220901,AM_Legal,Amazônia,Norte,RR,Boa Vista
750,,01010000A0110F00007A36ABB6823454C14082E2C7DC332DC10000000000000000,TO094_Kraolandia,extinto,2024-08-11 00:00:00,2024-08-20 00:00:00,cerrado,TO,Itacajá,federal,{D9A7E287-C56A-484B-B882-2BA9BB109991},,leandro.bruno,2024-08-14 12:13:47,pedro.pires,2024-10-03 22:43:43,brasil,,ti,norte,prevfogo,TI Kraolândia,,"047° 34' 50.25"" W","08° 33' 50.42"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
508,,01010000A0110F0000A067B32260645BC1E02406018DAC31C10000000000000000,RO002,extinto,2024-07-16 00:00:00,2024-08-26 00:00:00,amazoni,RO,Nova Mamoré,estadual,{AEA59ED2-3F2E-4C35-9021-EA28AE16C36B},,luiz.guilherme.gomes,2024-07-23 19:13:40,Esri_Anonymous,2024-10-14 14:31:11,guajaramirim,2,uce,Norte,prevfogo,Parque Estadual de Guajara-Mirim,,"064° 30' 18.28"" W","10° 20' 53.97"" S",AM_Legal,Amazônia,Norte,RO,Nova Mamoré
499,,01010000A0110F00004CC80759A36155C100C3647AF56834C10000000000000000,TO013_Parque_do_Araguaia,extinto,2024-07-20 00:00:00,2024-08-10 00:00:00,cerrado,TO,Formoso do Araguaia,federal,{1D570429-98BB-43AE-B32F-ABD0451E1B16},,leandro.bruno,2024-07-22 22:27:26,quaresma,2024-10-29 20:30:16,brasil,1,ti,Norte,prevfogo,TI Parque do Araguaia,,"050° 21' 2.23"" W","11° 55' 43.14"" S",AM_Legal,Cerrado,Norte,TO,Formoso do Araguaia
823,,01010000A0110F00006A6FF021D05755C1901F638E20B733C10000000000000000,TO106_Parque_do_Araguaia,extinto,2024-08-18 00:00:00,2024-10-05 00:00:00,cerrado,TO,"Formoso do Araguaia
",federal,{CDE4F041-9713-46EE-856F-0E4047229544},,leandro.bruno,2024-08-19 17:46:06,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Parque do Araguaia,,"050° 15' 36.87"" W","11° 31' 41.64"" S",AM_Legal,Cerrado,Norte,TO,Formoso do Araguaia
176895,,01010000A0110F0000141DC94184BE59C140CA32444A1216410000000000000000,RR063,extinto,2025-03-14 00:00:00,2025-03-14 00:00:00,,,,federal,{C2C72F35-B722-4EEA-9F6F-0D6CEFBCAF56},2025-03-14 00:00:00,leandro.bruno,2025-03-15 19:04:25,leandro.bruno,2025-03-15 19:04:51,roraima,1,ti,,prevfogo,Comunidade Morcego,,3.2467358798962462,-60.62450501534424,AM_Legal,Amazônia,Norte,RR,Boa Vista
177695,,01010000A0110F000098FF90B23E9250C140D6C51D5E223CC10000000000000000,BA - 057 Aldeia Tyrykamaurá,extinto,2025-03-16 00:00:00,2025-03-16 00:00:00,,,,,{C119C97A-53A1-405A-BF1B-1793D9F6ED36},2025-03-16 00:00:00,dmitri.lechner,2025-03-19 22:02:48,dmitri.lechner,2025-03-19 22:02:48,brasil,1,,,prevfogo,,,-16.337204207417713,-39.02334406233347,,Mata Atlântica,Nordeste,BA,Santa Cruz Cabrália
824,,01010000A0110F00002063EE66633455C1F0043401A17734C10000000000000000,TO107_Parque_do_Araguaia,extinto,2024-08-18 00:00:00,2024-08-30 00:00:00,cerrado,TO,"Formoso do Araguaia
",federal,{85F7F431-386D-43A3-B042-B04812EEFD29},,leandro.bruno,2024-08-19 17:52:15,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Parque do Araguaia,,"049° 56' 3.76"" W","11° 57' 41.96"" S",AM_Legal,Cerrado,Norte,TO,Formoso do Araguaia
631,,01010000A0110F000036AB3EBBFC1E54C1804F1E7674B22DC10000000000000000,TO039_Kraolandia,extinto,2024-08-02 00:00:00,2024-08-28 00:00:00,cerrado,TO,Itacajá,federal,{3592779B-4356-4FC0-9D6F-CCE5EBD171F9},,dmitri.lechner,2024-08-04 20:12:12,pedro.pires,2024-10-03 22:43:43,brasil,,ti,Norte,prevfogo,TI Kraolândia,,"047° 22' 57.49"" W","08° 42' 28.5"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
498,,01010000A0110F00007CD0B365BE1B54C1C0847CF0B9482CC10000000000000000,TO011_Kraolandia,extinto,2024-07-19 00:00:00,2024-09-17 00:00:00,cerrado,TO,Goiatins,federal,{E1EDCA67-C87C-4A37-A30D-6B266E36DC10},,leandro.bruno,2024-07-22 22:04:55,quaresma,2024-10-29 20:30:16,brasil,1,ti,Norte,prevfogo,TI Kraolândia,,"047° 21' 27.07"" W","08° 17' 47.51"" S",AM_Legal,Cerrado,Norte,TO,Goiatins
44894,,01010000A0110F0000F697DDA3032454C1C0073DFBBD082CC10000000000000000,TO185,extinto,2024-09-11 00:00:00,2024-10-01 00:00:00,cerrado,TO,Goiatins,federal,{703592FE-F42F-4F4C-A9A7-82B72E7C75B9},,leandro.bruno,2024-09-16 20:03:48,quaresma,2024-10-29 20:30:16,brasil,1,ti,norte,prevfogo,TI Kraolândia,,"070° 08' 3.97"" W","08° 25' 51.87"" S",AM_Legal,Cerrado,Norte,TO,Goiatins
179295,,01010000A0110F00009CA223B1D29559C100AC1C9AE5A515410000000000000000,RR065,extinto,2025-03-20 00:00:00,2025-03-20 00:00:00,,,,federal,{D0D4F092-4D79-4B06-A7DC-D7511DECD64C},2025-03-20 00:00:00,leandro.bruno,2025-03-21 17:32:45,leandro.bruno,2025-03-21 17:32:45,roraima,1,ti,,prevfogo,Comunidade Jabuti,,3.1845163785527095,-60.2501747,AM_Legal,Amazônia,Norte,RR,Bonfim
180895,,01010000A0110F00002063EE6A0AF659C1801D38A73B4E1E410000000000000000,RR069,extinto,2025-03-21 00:00:00,2025-03-24 00:00:00,,,,federal,{E2E6BED7-FC00-4A6B-81FC-4BD9994F6243},2025-03-21 00:00:00,leandro.bruno,2025-03-22 14:16:51,leandro.bruno,2025-03-24 20:19:10,roraima,1,ti,,prevfogo,Comunidade Nova esperança,,4.455878722985842,-61.13525692883607,AM_Legal,Amazônia,Norte,RR,Pacaraima
182095,,01010000A0110F000006F016E0938B59C1406B9AF7F94A1F410000000000000000,RR072,extinto,2025-03-24 00:00:00,2025-03-24 00:00:00,,,,federal,{C42BEB00-6ACC-4058-84B0-16FFCACA1A01},2025-03-24 00:00:00,leandro.bruno,2025-03-25 12:52:02,leandro.bruno,2025-03-25 12:52:02,roraima,1,ti,,prevfogo,Pé da Serra,,4.600732792722886,-60.15593005078487,AM_Legal,Amazônia,Norte,RR,Uiramutã
183295,,01010000A0110F0000D49AE6C1AFEB59C180D0B31944E818410000000000000000,RR075,extinto,2025-03-26 00:00:00,2025-03-26 00:00:00,,,,federal,{2EE0FA68-2AA7-4A37-B97B-93C8CDBDEC97},2025-03-26 00:00:00,leandro.bruno,2025-03-26 18:32:32,leandro.bruno,2025-03-26 18:32:32,roraima,1,ti,,prevfogo,Mutamba,,3.6633556881212725,-61.04001178308277,AM_Legal,Amazônia,Norte,RR,Amajari
720,,01010000A0110F00005E29CB18E32254C140A4DFDE15442DC10000000000000000,TO081_Kraolandia,extinto,2024-08-10 00:00:00,2024-08-20 00:00:00,cerrado,TO,Itacajá,federal,{E036FDA6-41AB-4AE9-A24D-8DFA2E165957},,pedro.pires,2024-08-12 13:14:37,pedro.pires,2024-10-03 22:43:43,brasil,,ti,norte,prevfogo,TI Kraolândia,,"047° 25' 6.64"" W","08° 34' 56.82"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
35292,,01010000A0110F000072689105266C5BC1B0C8769E720032C10000000000000000,RO022,extinto,2024-09-09 00:00:00,2024-09-25 00:00:00,amazoni,RO,Nova Mamoré,estadual,{C77AA178-4D21-4DB5-9590-338DDF5AF3A4},,luiz.guilherme.gomes,2024-09-11 18:15:45,EDITOR02,2025-03-27 12:42:52,guajaramirim,2,uce,norte,prevfogo,Parque Estadual de Guajara-Mirim,,"064° 34' 35.69"" W","10° 32' 17.04"" S",AM_Legal,Amazônia,Norte,RO,Nova Mamoré
45694,,01010000A0110F000090C2F5F8567455C1E0F0F43AFF5435C10000000000000000,TO191,extinto,2024-09-12 00:00:00,2024-10-15 00:00:00,cerrado,TO,Formoso do Araguaia,federal,{4FF3DCFF-56F7-48A0-890F-706B2BCA930B},,leandro.bruno,2024-09-17 12:58:55,quaresma,2024-10-29 20:30:16,brasil,1,ti,norte,prevfogo,TI Parque do Araguaia,,"045° 01' 17.9"" W","12° 06' 16.31"" S",AM_Legal,Cerrado,Norte,TO,Formoso do Araguaia
45292,,01010000A0110F0000567DAE2AF2385DC1F0E461D1B15F32C10000000000000000,Incêndio Resex Chico Mendes,extinto,2024-09-13 03:00:00,,amazoni,AC,,federal,{39102DF4-6E15-42A8-848F-52FFC2CF1A80},2024-09-13 03:00:00,leticia.couto,2024-09-16 19:40:56,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,"045° 29' 29.95"" W","06° 06' 36.51"" S",AM_Legal,Amazônia,Norte,AC,Epitaciolândia
45293,,01010000A0110F000082734654E5345DC1B01C5A94185D32C10000000000000000,Incêndio Resex Chico Mendes,extinto,2024-09-13 03:00:00,,amazoni,AC,,federal,{325BA860-A342-46E1-B09D-F7685AA03D9E},2024-09-13 03:00:00,leticia.couto,2024-09-16 19:43:17,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,"046° 38' 34.38"" W","11° 14' 55.08"" S",AM_Legal,Amazônia,Norte,AC,Epitaciolândia
826,,01010000A0110F000000DE02253A2154C1207E8C196F832DC10000000000000000,TO109_Kraolandia,extinto,2024-08-18 00:00:00,2024-08-20 00:00:00,cerrado,TO,Itacajá,federal,{94E9BE1B-9DD6-4385-B622-2137F7B9009D},,leandro.bruno,2024-08-19 18:15:05,dmitri.lechner,2024-10-08 12:58:44,brasil,,ti,norte,prevfogo,TI Kraolândia,,"047° 24' 11.67"" W","08° 39' 16.09"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
63303,,01010000A0110F0000FE65F7CC198B51C190D2DEC083F535C10000000000000000,BA028_ANDARAÍ,extinto,2024-09-29 00:00:00,2024-11-12 00:00:00,caatinga,BA,Andaraí,part,{DD3F0E9E-B6DD-4AEF-9F4A-04671761CCC9},2024-09-29 00:00:00,Esri_Anonymous,2024-09-30 18:34:15,luiz.guilherme.gomes,2024-11-12 17:16:05,brasil,2,privado,nordeste,prevfogo,Areal - Andaraí,"02 VTR IBAMA, 02 VTR CBMBA e 01 veículo utilitário da Prefeitura Municipal de Andaraí.","041° 29' 41.87"" W","12° 39' 42.51"" S",,Caatinga,Nordeste,BA,Andaraí
29694,,01010000A0110F0000FAA067837A8C53C1C0FEB2BB848130C10000000000000000,Incêndio Parna das Nascentes do Rio Parnaíba,extinto,2024-07-16 03:00:00,2024-07-17 03:00:00,cerrado,MA,,federal,{05916138-D346-4C4F-992D-5872D18F02D1},,leticia.couto,2024-09-09 17:22:03,pedro.pires,2024-10-03 22:43:43,brasil,,ucf,,,,,"045° 45' 44.68"" W","09° 54' 32.08"" S",AM_Legal,Cerrado,Nordeste,MA,Alto Parnaíba
30106,,01010000A0110F00008AB0E109069C53C1509FAB0DDF0831C10000000000000000,Incêndio Parna das Nascentes do Rio Parnaíba,extinto,2024-07-23 03:00:00,2024-07-25 03:00:00,cerrado,MA,,federal,{37351DC0-6151-4F26-815D-546B85934FDC},,leticia.couto,2024-09-09 17:48:22,pedro.pires,2024-10-03 22:43:43,brasil,,ucf,,,,,"045° 44' 23.48"" W","09° 45' 34.33"" S",AM_Legal,Cerrado,Nordeste,MA,Alto Parnaíba
171695,,01010000A0110F0000E02D90949CF759C1C0F97E6A76131E410000000000000000,RR051,extinto,2025-03-03 00:00:00,2025-03-03 00:00:00,,,,federal,{4A027BD8-39CC-4602-930C-DD44D03AE9E4},2025-03-03 00:00:00,bruno.blanco,2025-03-05 18:57:35,bruno.blanco,2025-03-05 18:57:35,roraima,1,ti,,prevfogo,Comunidade Sorocaima II,,4.422191663562881,-61.14970768220902,AM_Legal,Amazônia,Norte,RR,Pacaraima
747,,01010000A0110F0000C420B092F32254C140E17A14A5092DC10000000000000000,TO091_Kraolandia,extinto,2024-08-13 00:00:00,2024-08-20 00:00:00,cerrado,TO,Itacajá,federal,{0C87E464-0CD5-4F6A-A05D-F77F6568B3D3},,leandro.bruno,2024-08-14 12:00:05,pedro.pires,2024-10-03 22:43:43,brasil,,ti,norte,prevfogo,TI Kraolândia,,"047° 25' 8.77"" W","08° 30' 57.6"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
171696,,01010000A0110F0000C64B37493C8259C10052B89EF18D1A410000000000000000,RR052,extinto,2025-03-04 00:00:00,2025-03-04 00:00:00,,,,federal,{2E1AE802-5FAA-4F07-9DCC-4835DD5D9966},2025-03-04 00:00:00,bruno.blanco,2025-03-05 18:59:42,bruno.blanco,2025-03-05 18:59:42,roraima,1,ti,,prevfogo,Comunidade Napoleão,,3.9052586626052124,-60.06999400000001,AM_Legal,Amazônia,Norte,RR,Normandia
30492,,01010000A0110F0000ACFA5C45A07653C100A16743279A30C10000000000000000,Incêndio Parna das Nascentes de Rio Parnaíba,extinto,2024-07-10 03:00:00,2024-07-12 03:00:00,cerrado,MA,,federal,{5C95E0F7-7552-44B9-A8DC-0C1B516ECC59},,leticia.couto,2024-09-09 16:55:36,pedro.pires,2024-10-03 22:43:43,brasil,,,,,,,"046° 31' 40.47"" W","09° 50' 23.5"" S",AM_Legal,Cerrado,Nordeste,MA,Alto Parnaíba
178095,,01010000A0110F00003C2CD4625B9450C1B0506B9AB90C3CC10000000000000000,BA - 058 Aldeia Patiohã,extinto,2025-03-16 00:00:00,2025-03-16 00:00:00,,,,,{79766B84-277B-4E12-AD52-73A9B7C9FED3},2025-03-16 00:00:00,dmitri.lechner,2025-03-19 22:05:26,dmitri.lechner,2025-03-19 22:05:26,brasil,1,,,prevfogo,,,-16.289436723383247,-39.04277241352347,,Mata Atlântica,Nordeste,BA,Santa Cruz Cabrália
63296,,01010000A0110F00005474242F2B9C51C1500E2D12C67C35C10000000000000000,Incêndio Parna da Chapada Diamantina,extinto,2023-12-30 03:00:00,2024-01-03 03:00:00,caatinga,BA,,federal,{9BC24DBC-FEF9-4BCD-B156-B2A3E5CEA75B},2023-12-30 03:00:00,leticia.couto,2024-09-30 14:48:22,pedro.pires,2024-10-03 22:43:43,brasil,2,ucf,,,,,"047° 06' 59.61"" W","10° 50' 49.35"" S",,Caatinga,Nordeste,BA,Lençóis
12929,,01010000A0110F0000BC74930401F653C10054E325DC7D28C10000000000000000,Incêndio Parna da Chapada das Mesas,extinto,2024-08-29 03:00:00,2024-09-02 03:00:00,cerrado,MA,,federal,{D9CC0A03-3898-407E-8C1A-A5AC253C4B49},2024-08-29 03:00:00,leticia.couto,2024-08-30 17:59:24,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,"047° 04' 35.53"" W","07° 16' 7.96"" S",AM_Legal,Cerrado,Nordeste,MA,Carolina
63300,,01010000A0110F0000B4EA7309379F51C1C01726E3CFB635C10000000000000000,Incêndio Parna da Chapada Diamantina,extinto,2023-12-29 03:00:00,2024-01-02 03:00:00,caatinga,BA,,federal,{0217F7B2-975C-41AE-84CD-7B40E4482DE8},2023-12-29 03:00:00,leticia.couto,2024-09-30 17:21:22,pedro.pires,2024-10-03 22:43:43,brasil,2,ucf,,,,,"041° 28' 11.71"" W","12° 34' 46.66"" S",,Caatinga,Nordeste,BA,Palmeiras
63302,,01010000A0110F000022DBF992369C51C1904160D5A18A35C10000000000000000,Incêndio Parna da Chapada Diamantina,extinto,2023-12-29 03:00:00,2024-01-02 03:00:00,caatinga,BA,,federal,{78D47CF2-62D7-4CC8-B011-E2AC970064AE},2023-12-29 03:00:00,leticia.couto,2024-09-30 18:33:40,pedro.pires,2024-10-03 22:43:43,brasil,2,ucf,,,,,"041° 29' 10.83"" W","12° 32' 25.83"" S",,Caatinga,Nordeste,BA,Palmeiras
63304,,01010000A0110F0000F085C994FF9D51C1C042AD59347935C10000000000000000,Incêndio Parna da Chapada Diamantina,extinto,2023-12-29 03:00:00,2024-01-02 03:00:00,caatinga,BA,,federal,{F911EBAB-7D70-410F-A862-FFA8A9D34F87},2023-12-29 03:00:00,leticia.couto,2024-09-30 18:38:56,pedro.pires,2024-10-03 22:43:43,brasil,2,ucf,,,,,"055° 59' 25.58"" W","20° 13' 9.22"" S",,Caatinga,Nordeste,BA,Palmeiras
63694,,01010000A0110F00003E575B95EF9E51C1B02E6EA340AF35C10000000000000000,Incêndio Parna da Chapada Diamantina,extinto,2023-12-29 03:00:00,2024-01-02 03:00:00,caatinga,BA,,federal,{6296D176-2F8E-4762-9441-573E62AA5186},2023-12-29 03:00:00,leticia.couto,2024-09-30 18:29:32,pedro.pires,2024-10-03 22:43:43,brasil,2,ucf,,,,,"041° 18' 45.02"" W","12° 49' 9.88"" S",,Caatinga,Nordeste,BA,Palmeiras
500,,01010000A0110F0000B8D1008E053654C140CD3B6EFA342DC10000000000000000,TO015_Kraolandia,extinto,2024-07-21 00:00:00,2024-08-04 00:00:00,cerrado,TO,Itacajá,federal,{186E85F0-F3D3-4E14-8FBF-DF091358B8D5},2024-07-15 00:00:00,leandro.bruno,2024-07-22 22:57:33,pedro.pires,2024-10-03 22:43:43,brasil,,ti,Norte,prevfogo,TI Kraolândia,,"047° 35' 40.29"" W","08° 33' 54.98"" S",AM_Legal,Cerrado,Norte,TO,Itacajá
542,,01010000A0110F0000C876BEC79F5E5BC140AD69EECDB231C10000000000000000,RO007,extinto,2024-07-19 00:00:00,2024-08-29 00:00:00,amazoni,RO,Nova Mamoré,estadual,{728F8E6A-3B6A-4943-A1B0-FE941EE5F878},,luiz.guilherme.gomes,2024-07-28 17:13:41,Esri_Anonymous,2024-10-14 14:38:29,guajaramirim,2,uce,Norte,prevfogo,Parque Estadual de Guajara-Mirim,,"064° 27' 7.82"" W","10° 21' 44.9"" S",AM_Legal,Amazônia,Norte,RO,Nova Mamoré
28092,,01010000A0110F00001EC9E5F76C9D53C160E3A55BE6CE21C10000000000000000,MA007,extinto,2024-09-05 00:00:00,2024-09-06 00:00:00,amazoni,MA,Arame,federal,{C55154B7-7423-4966-BE39-58600CB5555F},,luiz.guilherme.gomes,2024-09-07 17:30:00,luiz.guilherme.gomes,2024-10-29 15:01:18,grajau,2,ti,nordeste,prevfogo,TI Arariboia,,"064° 09' 1.51"" W","10° 37' 15.68"" S",AM_Legal,Amazônia,Nordeste,MA,Arame
181295,,01010000A0110F00008AFD658F3F9A59C1C0AF0327EAFD15410000000000000000,RR070,extinto,2025-03-22 00:00:00,2025-03-24 00:00:00,,,,federal,{75EF6A3B-80BC-4741-89EB-78172BC317F2},2025-03-22 00:00:00,leandro.bruno,2025-03-22 23:40:14,leandro.bruno,2025-03-24 20:19:10,roraima,1,ti,,prevfogo,Comunidade Jabuti,,3.235040327177345,-60.290881613095706,AM_Legal,Amazônia,Norte,RR,Bonfim
183695,,01010000A0110F0000B003E7FC44E959C1809CA2235EB618410000000000000000,RR076,extinto,2025-03-26 00:00:00,2025-03-26 00:00:00,,,,federal,{B302ECAB-1238-4EEB-A9F6-D418116F629A},2025-03-26 00:00:00,leandro.bruno,2025-03-27 13:08:38,leandro.bruno,2025-03-27 13:08:38,roraima,1,ti,,prevfogo,Amajari,,3.6347262379971546,-61.01777777777777,AM_Legal,Amazônia,Norte,RR,Amajari
554,,01010000A0110F000052B81EB172EC52C140F163CC7BAA39C10000000000000000,MG001_Operação Veredas-Peruaçu,extinto,2024-07-17 03:00:00,,cerrado,MG,Cônego Marinho,federal,{32F54551-1E4F-426A-8F24-E65409C93BCD},2024-07-29 00:00:00,dmitri.lechner,2024-07-29 15:40:24,leticia.couto,2024-11-06 17:42:26,brasil,2,ucf,sudeste,icmbio,ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU,"5 Brigadistas Prevfogo, 5 Brigadistas ICMBio, 11 Bombeiros Militar","044° 33' 46.29"" W","14° 56' 16.42"" S",,Cerrado,Sudeste,MG,Cônego Marinho
64500,,01010000A0110F0000B20C71C88C6F52C18006F056B8552FC10000000000000000,Incêndio Parna da Serra das Confusões,extinto,2024-09-28 03:00:00,2024-10-01 00:00:00,cerrado,PI,,federal,{B6A9C846-06C9-406B-A37F-3325AE99FF79},2024-09-28 03:00:00,leticia.couto,2024-10-01 12:13:45,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,,,,Caatinga,Nordeste,PI,Caracol
12934,,01010000A0110F0000B6847C5CB57452C1007A368B76D52CC10000000000000000,Incêndio entorno Parna da Serra das Confusões,extinto,2024-08-28 03:00:00,2024-09-26 00:00:00,caatinga,PI,,federal,{174C9959-D7CB-4009-8EF8-7231985C60F2},2024-08-28 03:00:00,leticia.couto,2024-08-30 18:33:53,sarah.fontoura.terceirizada,2024-10-08 13:49:00,brasil,1,ucf,,,,,"068° 38' 36.9"" W","09° 06' 7.41"" S",,Caatinga,Nordeste,PI,Canto do Buriti
172095,,01010000A0110F00009C559FDFF78859C1003B704EBEA614410000000000000000,RR053,extinto,2025-03-04 00:00:00,2025-03-04 00:00:00,,,,federal,{606D5E84-B582-48F9-B803-6B556CAE9817},2025-03-04 00:00:00,bruno.blanco,2025-03-05 19:01:35,bruno.blanco,2025-03-05 19:01:35,roraima,1,ti,,prevfogo,Comunidade Manoá,,3.038039339682816,-60.131927,AM_Legal,Amazônia,Norte,RR,Bonfim
179695,,01010000A0110F00004A598608026E59C1404BC88704A71A410000000000000000,RR066,extinto,2025-03-20 00:00:00,2025-03-21 00:00:00,,,,federal,{CE5952E9-A905-4ACF-9BD5-E2CFF1E83AB6},2025-03-20 00:00:00,leandro.bruno,2025-03-21 17:39:17,leandro.bruno,2025-03-21 18:42:44,roraima,1,ti,,prevfogo,Serra da Comunidade Bismarck,,3.9196405802733847,-59.88392585767212,AM_Legal,Amazônia,Norte,RR,Normandia
59303,,01010000A0110F0000CCCCCCEC2EDA52C1A06588436DC028C10000000000000000,PI011_combate08,extinto,2024-09-17 00:00:00,2024-09-26 00:00:00,cerrado,PI,Uruçuí,federal,{60883C69-A7DB-4264-8964-900C950998CD},2024-09-17 00:00:00,dmitri.lechner,2024-09-27 15:07:08,dmitri.lechner,2024-10-08 14:00:38,brasil,1,pa,nordeste,prevfogo,,,"069° 11' 47.98"" W","10° 49' 43.84"" S",,Cerrado,Nordeste,PI,Uruçuí
59306,,01010000A0110F00005296215620F152C1A060547218082AC10000000000000000,PI012_Combate09,extinto,2024-09-18 00:00:00,2024-09-18 00:00:00,cerrado,PI,Uruçuí,federal,{FA34F746-85CE-4283-91EF-0081EA9C89DF},2024-09-18 00:00:00,dmitri.lechner,2024-09-27 15:28:21,dmitri.lechner,2024-10-08 14:00:38,brasil,1,pa,nordeste,prevfogo,,,"051° 06' 7.7"" W","14° 54' 52.03"" S",,Cerrado,Nordeste,PI,Uruçuí
34092,,01010000A0110F00004850FC64EA2153C1701B0DD0809234C10000000000000000,BA018,extinto,2024-09-09 00:00:00,2024-09-11 00:00:00,cerrado,BA,Barreiras,part,{B200BA83-5BCE-49A9-BF14-F3B4575CC43C},2024-09-09 00:00:00,leandro.bruno,2024-09-11 12:07:52,dmitri.lechner,2024-10-08 16:20:19,brasil,1,privado,nordeste,prevfogo,Fazenda Alto da Serra II,,"045° 03' 16.9"" W","12° 01' 19.6"" S",,Cerrado,Nordeste,BA,Barreiras
1698,,01010000A0110F000086EB51F8863253C1500C028BFDB634C10000000000000000,BA010 ,extinto,2024-08-21 00:00:00,2024-08-21 00:00:00,cerrado,BA,Barreiras,part,{76A7388E-33D3-401A-8CF1-F3F44B19595D},2024-08-21 00:00:00,leandro.bruno,2024-08-22 12:06:00,dmitri.lechner,2024-10-08 16:36:27,brasil,1,privado,nordeste,prevfogo,Fazenda Rancho Peters,,"045° 12' 27.0"" W","12° 06' 15.0"" S",,Cerrado,Nordeste,BA,Barreiras
